01.07.2018;район Новокосино;город Москва, Салтыковская улица, дом 7, корпус 2;Оксид углерода;0.37
01.07.2018;район Тропарёво-Никулино;город Москва, улица Академика Анохина, дом 38, корпус 1;Оксид углерода;0.25
01.07.2018;Можайский район;город Москва, улица Толбухина, дом 10, корпус 4;Оксид углерода;0.35
01.07.2018;район Савёлки;город Москва, город Зеленоград, корпус 623;Оксид углерода;0.31
01.07.2018;район Крюково;город Москва, город Зеленоград, корпус 1606;Оксид углерода;0.6
01.07.2018;поселение Сосенское;город Москва, поселение Сосенское, деревня Николо-Хованское, дом 99, корпус 8;Оксид углерода;0.07
01.07.2018;район Аэропорт;Ленинградский проспект, дом 64;Оксид углерода;0.2
01.07.2018;район Коптево;Коптевский бульвар, дом 16, корпус 1, строение 1;Оксид углерода;0.3
01.07.2018;район Сокол;Светлый проезд, дом 12;Оксид углерода;0.31
01.07.2018;район Южное Медведково;город Москва, Полярная улица, дом 10, строение 1;Оксид углерода;0.31
01.07.2018;Останкинский район;город Москва, улица Академика Королёва, дом 15А;Оксид углерода;0.37
01.07.2018;район Хорошёво-Мнёвники;город Москва, улица Народного Ополчения, дом 21, корпус 1;Оксид углерода;0.68
01.07.2018;район Северное Тушино;город Москва, Туристская улица, дом 18;Оксид углерода;0.38
01.07.2018;поселение Новофедоровское;город Москва, поселение Новофедоровское, деревня Яковлевское, дом 125;Оксид углерода;0.37
01.07.2018;Мещанский район;Малая Сухаревская площадь, дом 1, строение 1;Оксид углерода;0.41
01.07.2018;Тверской район;4-я Тверская-Ямская улица, дом 26/8;Оксид углерода;0.23
01.07.2018;Пресненский район;улица Спиридоновка, дом 10;Оксид углерода;0.35
01.07.2018;район Люблино;город Москва, Совхозная улица, дом 1, строение 1;Оксид углерода;0.63
01.07.2018;Рязанский район;город Москва, 4-й Вешняковский проезд, дом 8;Оксид углерода;0.44
01.07.2018;район Печатники;город Москва, улица Гурьянова, дом 73;Оксид углерода;0.29
01.07.2018;район Коньково;город Москва, улица Бутлерова, дом 15;Оксид углерода;0.28
01.07.2018;Академический район;город Москва, Большая Черёмушкинская улица, дом 30, корпус 1;Оксид углерода;0.31
01.07.2018;Донской район;город Москва, Дальний переулок, дом 2, корпус 1;Оксид углерода;0.33
01.07.2018;район Бирюлёво Западное;город Москва, Востряковский проезд, дом 11, корпус 1;Оксид углерода;0.5
01.07.2018;Даниловский район;город Москва, 1-й Кожуховский проезд, дом 15;Оксид углерода;0.45
01.07.2018;район Орехово-Борисово Южное;город Москва, Гурьевский проезд, дом 9, корпус 1;Оксид углерода;0.46
01.07.2018;район Царицыно;город Москва, Пролетарский проспект, дом 29;Оксид углерода;0.46
01.07.2018;район Марьино;город Москва, Новомарьинская улица, дом 7;Оксид углерода;0.28
01.07.2018;Басманный район;Гороховский переулок, дом 4, корпус 1А;Оксид углерода;0.32
01.07.2018;район Южное Бутово;город Москва, 2-я Мелитопольская улица, дом 19;Оксид углерода;1,26
01.07.2018;поселение Вороновское;город Москва, поселение Вороновское, деревня Семенково, Центральная улица, дом 75;Оксид углерода;0.09
01.07.2018;Дмитровский район;Карельский бульвар, дом 14/16;Оксид углерода;0.13
01.07.2018;поселение Щербинка;город Москва, город Щербинка, Пушкинская улица, дом 6;Оксид углерода;0.37
01.07.2018;Савёловский район;улица Нижняя Масловка, дом 10;Оксид углерода;0.82
01.07.2018;район Силино;город Москва, город Зеленоград, корпус 1140;Оксид углерода;0.21
01.07.2018;район Богородское;город Москва, Глебовская улица, дом 3, корпус 1;Оксид углерода;0.49
01.07.2018;район Раменки;город Москва, территория Ленинские Горы, дом 1, строение 27;Оксид углерода;0.24
01.07.2018;поселение Роговское;город Москва, поселение Роговское, посёлок Рогово, Школьная улица, дом 17;Оксид углерода;0.18
01.08.2018;район Метрогородок;город Москва, улица Ротерта, дом 4, строение 5;Оксид углерода;0.18
01.08.2018;район Богородское;город Москва, Глебовская улица, дом 3, корпус 1;Оксид углерода;0.46
01.08.2018;район Раменки;город Москва, территория Ленинские Горы, дом 1, строение 27;Оксид углерода;0.27
01.08.2018;район Тропарёво-Никулино;город Москва, улица Академика Анохина, дом 38, корпус 1;Оксид углерода;0.2
01.08.2018;Можайский район;город Москва, улица Толбухина, дом 10, корпус 4;Оксид углерода;0.32
01.08.2018;район Савёлки;город Москва, город Зеленоград, корпус 623;Оксид углерода;0.28
01.08.2018;район Силино;город Москва, город Зеленоград, корпус 1140;Оксид углерода;0.22
01.08.2018;район Крюково;город Москва, город Зеленоград, корпус 1606;Оксид углерода;0.48
01.08.2018;поселение Щербинка;город Москва, город Щербинка, Пушкинская улица, дом 6;Оксид углерода;0.37
01.08.2018;район Аэропорт;Ленинградский проспект, дом 64;Оксид углерода;0.27
01.08.2018;Дмитровский район;Карельский бульвар, дом 14/16;Оксид углерода;0.12
01.08.2018;Савёловский район;улица Нижняя Масловка, дом 10;Оксид углерода;0.67
01.08.2018;район Сокол;Светлый проезд, дом 12;Оксид углерода;0.31
01.08.2018;Останкинский район;город Москва, улица Академика Королёва, дом 15А;Оксид углерода;0.34
01.08.2018;поселение Роговское;город Москва, поселение Роговское, посёлок Рогово, Школьная улица, дом 17;Оксид углерода;0.18
01.08.2018;поселение Новофедоровское;город Москва, поселение Новофедоровское, деревня Яковлевское, дом 125;Оксид углерода;0.35
01.08.2018;Мещанский район;Малая Сухаревская площадь, дом 1, строение 1;Оксид углерода;0.4
01.08.2018;Басманный район;Гороховский переулок, дом 4, корпус 1А;Оксид углерода;0.31
01.08.2018;Тверской район;4-я Тверская-Ямская улица, дом 26/8;Оксид углерода;0.19
01.08.2018;Пресненский район;улица Спиридоновка, дом 10;Оксид углерода;0.32
01.08.2018;район Марьино;город Москва, Новомарьинская улица, дом 7;Оксид углерода;0.26
01.08.2018;район Люблино;город Москва, Совхозная улица, дом 1, строение 1;Оксид углерода;0.57
01.08.2018;район Коньково;город Москва, улица Бутлерова, дом 15;Оксид углерода;0.28
01.08.2018;Академический район;город Москва, Большая Черёмушкинская улица, дом 30, корпус 1;Оксид углерода;0.29
01.08.2018;район Южное Бутово;город Москва, 2-я Мелитопольская улица, дом 19;Оксид углерода;0.74
01.08.2018;Донской район;город Москва, Дальний переулок, дом 2, корпус 1;Оксид углерода;0.33
01.08.2018;район Бирюлёво Западное;город Москва, Востряковский проезд, дом 11, корпус 1;Оксид углерода;0.43
01.08.2018;Даниловский район;город Москва, 1-й Кожуховский проезд, дом 15;Оксид углерода;0.36
01.08.2018;район Орехово-Борисово Южное;город Москва, Гурьевский проезд, дом 9, корпус 1;Оксид углерода;0.41
01.08.2018;район Царицыно;город Москва, Пролетарский проспект, дом 29;Оксид углерода;0.68
01.08.2018;район Коптево;Коптевский бульвар, дом 16, корпус 1, строение 1;Оксид углерода;0.24
01.08.2018;район Хорошёво-Мнёвники;город Москва, улица Народного Ополчения, дом 21, корпус 1;Оксид углерода;0.7
01.08.2018;Рязанский район;город Москва, 4-й Вешняковский проезд, дом 8;Оксид углерода;0.34
01.08.2018;район Новокосино;город Москва, Салтыковская улица, дом 7, корпус 2;Оксид углерода;0.38
01.08.2018;район Косино-Ухтомский;город Москва, Лухмановская улица, дом 34;Оксид углерода;0.33
01.08.2018;район Южное Медведково;город Москва, Полярная улица, дом 10, строение 1;Оксид углерода;0.31
01.08.2018;район Северное Тушино;город Москва, Туристская улица, дом 18;Оксид углерода;0.32
01.08.2018;район Печатники;город Москва, улица Гурьянова, дом 73;Оксид углерода;0.37
01.09.2018;район Метрогородок;город Москва, улица Ротерта, дом 4, строение 5;Оксид углерода;0.28
01.09.2018;район Богородское;город Москва, Глебовская улица, дом 3, корпус 1;Оксид углерода;0.49
01.09.2018;район Косино-Ухтомский;город Москва, Лухмановская улица, дом 34;Оксид углерода;0.25
01.09.2018;район Новокосино;город Москва, Салтыковская улица, дом 7, корпус 2;Оксид углерода;0.39
01.09.2018;район Тропарёво-Никулино;город Москва, улица Академика Анохина, дом 38, корпус 1;Оксид углерода;0.3
01.09.2018;Можайский район;город Москва, улица Толбухина, дом 10, корпус 4;Оксид углерода;0.42
01.09.2018;район Савёлки;город Москва, город Зеленоград, корпус 623;Оксид углерода;0.38
01.09.2018;район Силино;город Москва, город Зеленоград, корпус 1140;Оксид углерода;0.33
01.09.2018;район Крюково;город Москва, город Зеленоград, корпус 1606;Оксид углерода;0.64
01.09.2018;поселение Щербинка;город Москва, город Щербинка, Пушкинская улица, дом 6;Оксид углерода;0.44
01.09.2018;район Аэропорт;Ленинградский проспект, дом 64;Оксид углерода;0.41
01.09.2018;Дмитровский район;Карельский бульвар, дом 14/16;Оксид углерода;0.16
01.09.2018;район Коптево;Коптевский бульвар, дом 16, корпус 1, строение 1;Оксид углерода;0.27
01.09.2018;Савёловский район;улица Нижняя Масловка, дом 10;Оксид углерода;0.73
01.09.2018;район Южное Медведково;город Москва, Полярная улица, дом 10, строение 1;Оксид углерода;0.37
01.09.2018;Останкинский район;город Москва, улица Академика Королёва, дом 15А;Оксид углерода;0.42
01.09.2018;район Северное Тушино;город Москва, Туристская улица, дом 18;Оксид углерода;0.43
01.09.2018;поселение Роговское;город Москва, поселение Роговское, посёлок Рогово, Школьная улица, дом 17;Оксид углерода;0.22
01.09.2018;Мещанский район;Малая Сухаревская площадь, дом 1, строение 1;Оксид углерода;0.51
01.09.2018;Тверской район;4-я Тверская-Ямская улица, дом 26/8;Оксид углерода;0.24
01.09.2018;Пресненский район;улица Спиридоновка, дом 10;Оксид углерода;0.41
01.09.2018;район Марьино;город Москва, Новомарьинская улица, дом 7;Оксид углерода;0.28
01.09.2018;район Люблино;город Москва, Совхозная улица, дом 1, строение 1;Оксид углерода;0.55
01.09.2018;Рязанский район;город Москва, 4-й Вешняковский проезд, дом 8;Оксид углерода;0.4
01.09.2018;район Печатники;город Москва, улица Гурьянова, дом 73;Оксид углерода;0.38
01.09.2018;район Коньково;город Москва, улица Бутлерова, дом 15;Оксид углерода;0.35
01.09.2018;Академический район;город Москва, Большая Черёмушкинская улица, дом 30, корпус 1;Оксид углерода;0.42
01.09.2018;Донской район;город Москва, Дальний переулок, дом 2, корпус 1;Оксид углерода;0.4
01.09.2018;район Бирюлёво Западное;город Москва, Востряковский проезд, дом 11, корпус 1;Оксид углерода;0.49
01.09.2018;Даниловский район;город Москва, 1-й Кожуховский проезд, дом 15;Оксид углерода;0.44
01.09.2018;район Орехово-Борисово Южное;город Москва, Гурьевский проезд, дом 9, корпус 1;Оксид углерода;0.45
01.09.2018;район Царицыно;город Москва, Пролетарский проспект, дом 29;Оксид углерода;0.25
01.09.2018;район Раменки;город Москва, территория Ленинские Горы, дом 1, строение 27;Оксид углерода;0.15
01.09.2018;район Хорошёво-Мнёвники;город Москва, улица Народного Ополчения, дом 21, корпус 1;Оксид углерода;0.81
01.09.2018;район Южное Бутово;город Москва, 2-я Мелитопольская улица, дом 19;Оксид углерода;0.6
01.09.2018;Басманный район;Гороховский переулок, дом 4, корпус 1А;Оксид углерода;0.41
01.09.2018;район Сокол;Светлый проезд, дом 12;Оксид углерода;0.35
01.09.2018;поселение Троицк;город Москва, город Троицк, улица Текстильщиков, дом 4;Оксид углерода;0.38
01.09.2018;поселение Вороновское;город Москва, поселение Вороновское, деревня Семенково, Центральная улица, дом 75;Оксид углерода;0.3
01.10.2018;район Метрогородок;город Москва, улица Ротерта, дом 4, строение 5;Оксид углерода;0.22
01.01.2019;район Богородское;город Москва, Глебовская улица, дом 3, корпус 1;Оксид углерода;0.4
01.01.2019;район Косино-Ухтомский;город Москва, Лухмановская улица, дом 34;Оксид углерода;0.41
01.01.2019;район Новокосино;город Москва, Салтыковская улица, дом 7, корпус 2;Оксид углерода;0.31
01.01.2019;район Раменки;город Москва, территория Ленинские Горы, дом 1, строение 27;Оксид углерода;0.1
01.01.2019;район Тропарёво-Никулино;город Москва, улица Академика Анохина, дом 38, корпус 1;Оксид углерода;0.26
01.01.2019;Можайский район;город Москва, улица Толбухина, дом 10, корпус 4;Оксид углерода;0.36
01.01.2019;район Савёлки;город Москва, город Зеленоград, корпус 623;Оксид углерода;0.31
01.01.2019;район Силино;город Москва, город Зеленоград, корпус 1140;Оксид углерода;0.29
01.01.2019;район Крюково;город Москва, город Зеленоград, корпус 1606;Оксид углерода;0.58
01.01.2019;поселение Сосенское;город Москва, поселение Сосенское, деревня Николо-Хованское, дом 99, корпус 6;Оксид углерода;0.46
01.01.2019;поселение Щербинка;город Москва, город Щербинка, Пушкинская улица, дом 6;Оксид углерода;0.37
01.01.2019;район Аэропорт;город Москва, Ленинградский проспект, дом 64;Оксид углерода;0.37
01.01.2019;Дмитровский район;город Москва, Карельский бульвар, дом 14/16;Оксид углерода;0.16
01.01.2019;район Коптево;город Москва, Коптевский бульвар, дом 16, корпус 1, строение 1;Оксид углерода;0.23
01.01.2019;Савёловский район;город Москва, улица Нижняя Масловка, дом 10;Оксид углерода;0.64
01.01.2019;район Сокол;город Москва, Светлый проезд, дом 12;Оксид углерода;0.29
01.01.2019;район Южное Медведково;город Москва, Полярная улица, дом 10, строение 1;Оксид углерода;0.32
01.01.2019;Останкинский район;город Москва, улица Академика Королёва, дом 15А;Оксид углерода;0.34
01.01.2019;район Хорошёво-Мнёвники;город Москва, улица Народного Ополчения, дом 21, корпус 1;Оксид углерода;0.43
01.01.2019;район Северное Тушино;город Москва, Туристская улица, дом 18;Оксид углерода;0.34
01.01.2019;поселение Роговское;город Москва, поселение Роговское, посёлок Рогово, Школьная улица, дом 17;Оксид углерода;0.25
01.01.2019;поселение Троицк;город Москва, город Троицк, улица Текстильщиков, дом 4;Оксид углерода;0.39
01.01.2019;поселение Вороновское;город Москва, поселение Вороновское, деревня Семенково, Центральная улица, дом 75;Оксид углерода;0.27
01.01.2019;Мещанский район;город Москва, Малая Сухаревская площадь, дом 1, строение 1;Оксид углерода;0.41
01.01.2019;Басманный район;город Москва, Гороховский переулок, дом 4, корпус 1А;Оксид углерода;0.37
01.01.2019;Тверской район;город Москва, 4-я Тверская-Ямская улица, дом 26/8;Оксид углерода;0.23
01.01.2019;Пресненский район;город Москва, улица Спиридоновка, дом 10;Оксид углерода;0.37
01.01.2019;Басманный район;город Москва, Бакунинская улица, дом 23-41;Оксид углерода;0.57
01.01.2019;район Марьино;город Москва, Новомарьинская улица, дом 7;Оксид углерода;0.3
01.01.2019;район Люблино;город Москва, Совхозная улица, дом 1, строение 1;Оксид углерода;0.47
01.01.2019;Рязанский район;город Москва, 4-й Вешняковский проезд, дом 8;Оксид углерода;0.39
01.01.2019;район Капотня;город Москва, 2-й квартал Капотня, дом 16, строение 4;Оксид углерода;0.37
01.01.2019;район Люблино;город Москва, улица Головачёва, дом 25;Оксид углерода;0.34
01.01.2019;район Печатники;город Москва, улица Гурьянова, дом 73;Оксид углерода;0.33
01.01.2019;район Коньково;город Москва, улица Бутлерова, дом 15;Оксид углерода;0.32
01.01.2019;Академический район;город Москва, Большая Черёмушкинская улица, дом 30, корпус 1;Оксид углерода;0.37
01.01.2019;район Южное Бутово;город Москва, 2-я Мелитопольская улица, дом 19;Оксид углерода;0.39
01.01.2019;Донской район;город Москва, Дальний переулок, дом 2, корпус 1;Оксид углерода;0.37
01.01.2019;район Бирюлёво Западное;город Москва, Востряковский проезд, дом 11, корпус 1;Оксид углерода;0.4
01.01.2019;Даниловский район;город Москва, 1-й Кожуховский проезд, дом 15;Оксид углерода;0.36
01.01.2019;район Орехово-Борисово Южное;город Москва, Гурьевский проезд, дом 9, корпус 1;Оксид углерода;0.38
01.01.2019;район Царицыно;город Москва, Пролетарский проспект, дом 29;Оксид углерода;0.27
01.02.2019;район Метрогородок;город Москва, улица Ротерта, дом 4, строение 5;Оксид углерода;0.2
01.02.2019;район Богородское;город Москва, Глебовская улица, дом 3, корпус 1;Оксид углерода;0.15
01.02.2019;район Косино-Ухтомский;город Москва, Лухмановская улица, дом 34;Оксид углерода;0.29
01.02.2019;район Новокосино;город Москва, Салтыковская улица, дом 7, корпус 2;Оксид углерода;0.23
01.02.2019;район Раменки;город Москва, территория Ленинские Горы, дом 1, строение 27;Оксид углерода;0.12
01.02.2019;район Тропарёво-Никулино;город Москва, улица Академика Анохина, дом 38, корпус 1;Оксид углерода;0.15
01.02.2019;Можайский район;город Москва, улица Толбухина, дом 10, корпус 4;Оксид углерода;0.29
01.02.2019;район Савёлки;город Москва, город Зеленоград, корпус 623;Оксид углерода;0.25
01.02.2019;район Силино;город Москва, город Зеленоград, корпус 1140;Оксид углерода;0.21
01.02.2019;район Крюково;город Москва, город Зеленоград, корпус 1606;Оксид углерода;0.43
01.02.2019;поселение Сосенское;город Москва, поселение Сосенское, деревня Николо-Хованское, дом 99, корпус 6;Оксид углерода;0.37
01.02.2019;поселение Щербинка;город Москва, город Щербинка, Пушкинская улица, дом 6;Оксид углерода;0.16
01.02.2019;район Аэропорт;город Москва, Ленинградский проспект, дом 64;Оксид углерода;0.23
01.02.2019;Дмитровский район;город Москва, Карельский бульвар, дом 14/16;Оксид углерода;0.15
01.02.2019;район Коптево;город Москва, Коптевский бульвар, дом 16, корпус 1, строение 1;Оксид углерода;0.18
01.02.2019;Савёловский район;город Москва, улица Нижняя Масловка, дом 10;Оксид углерода;0.57
01.02.2019;район Сокол;город Москва, Светлый проезд, дом 12;Оксид углерода;0.22
01.02.2019;район Южное Медведково;город Москва, Полярная улица, дом 10, строение 1;Оксид углерода;0.25
01.02.2019;Останкинский район;город Москва, улица Академика Королёва, дом 15А;Оксид углерода;0.28
01.02.2019;район Хорошёво-Мнёвники;город Москва, улица Народного Ополчения, дом 21, корпус 1;Оксид углерода;0.33
01.02.2019;район Северное Тушино;город Москва, Туристская улица, дом 18;Оксид углерода;0.24
01.02.2019;поселение Роговское;город Москва, поселение Роговское, посёлок Рогово, Школьная улица, дом 17;Оксид углерода;0.17
01.02.2019;поселение Троицк;город Москва, город Троицк, улица Текстильщиков, дом 4;Оксид углерода;0.36
01.02.2019;поселение Вороновское;город Москва, поселение Вороновское, деревня Семенково, Центральная улица, дом 75;Оксид углерода;0.21
01.02.2019;Мещанский район;город Москва, Малая Сухаревская площадь, дом 1, строение 1;Оксид углерода;0.34
01.02.2019;Басманный район;город Москва, Гороховский переулок, дом 4, корпус 1А;Оксид углерода;0.31
01.02.2019;Тверской район;город Москва, 4-я Тверская-Ямская улица, дом 26/8;Оксид углерода;0.19
01.02.2019;Пресненский район;город Москва, улица Спиридоновка, дом 10;Оксид углерода;0.31
01.02.2019;Басманный район;город Москва, Бакунинская улица, дом 23-41;Оксид углерода;0.74
01.02.2019;район Марьино;город Москва, Новомарьинская улица, дом 7;Оксид углерода;0.23
01.02.2019;район Люблино;город Москва, Совхозная улица, дом 1, строение 1;Оксид углерода;0.42
01.02.2019;Рязанский район;город Москва, 4-й Вешняковский проезд, дом 8;Оксид углерода;0.31
01.02.2019;район Капотня;город Москва, 2-й квартал Капотня, дом 16, строение 4;Оксид углерода;0.27
01.02.2019;район Люблино;город Москва, улица Головачёва, дом 25;Оксид углерода;0.39
01.02.2019;район Печатники;город Москва, улица Гурьянова, дом 73;Оксид углерода;0.25
01.02.2019;район Коньково;город Москва, улица Бутлерова, дом 15;Оксид углерода;0.26
01.02.2019;Академический район;город Москва, Большая Черёмушкинская улица, дом 30, корпус 1;Оксид углерода;0.29
01.02.2019;район Южное Бутово;город Москва, 2-я Мелитопольская улица, дом 19;Оксид углерода;0.27
01.02.2019;Донской район;город Москва, Дальний переулок, дом 2, корпус 1;Оксид углерода;0.28
01.02.2019;район Бирюлёво Западное;город Москва, Востряковский проезд, дом 11, корпус 1;Оксид углерода;0.24
01.02.2019;Даниловский район;город Москва, 1-й Кожуховский проезд, дом 15;Оксид углерода;0.3
01.02.2019;район Орехово-Борисово Южное;город Москва, Гурьевский проезд, дом 9, корпус 1;Оксид углерода;0.31
01.02.2019;район Царицыно;город Москва, Пролетарский проспект, дом 29;Оксид углерода;0.27
01.03.2019;район Метрогородок;город Москва, улица Ротерта, дом 4, строение 5;Оксид углерода;0.2
01.03.2019;район Богородское;город Москва, Глебовская улица, дом 3, корпус 1;Оксид углерода;0.2
01.03.2019;район Косино-Ухтомский;город Москва, Лухмановская улица, дом 34;Оксид углерода;0.17
01.03.2019;район Новокосино;город Москва, Салтыковская улица, дом 7, корпус 2;Оксид углерода;0.17
01.03.2019;район Раменки;город Москва, территория Ленинские Горы, дом 1, строение 27;Оксид углерода;0.18
01.03.2019;район Тропарёво-Никулино;город Москва, улица Академика Анохина, дом 38, корпус 1;Оксид углерода;0.19
01.03.2019;Можайский район;город Москва, улица Толбухина, дом 10, корпус 4;Оксид углерода;0.31
01.03.2019;район Савёлки;город Москва, город Зеленоград, корпус 623;Оксид углерода;0.27
01.03.2019;район Силино;город Москва, город Зеленоград, корпус 1140;Оксид углерода;0.21
01.03.2019;район Крюково;город Москва, город Зеленоград, корпус 1606;Оксид углерода;0.37
01.03.2019;поселение Сосенское;город Москва, поселение Сосенское, деревня Николо-Хованское, дом 99, корпус 6;Оксид углерода;0.33
01.03.2019;поселение Щербинка;город Москва, город Щербинка, Пушкинская улица, дом 6;Оксид углерода;0.17
01.03.2019;район Аэропорт;город Москва, Ленинградский проспект, дом 64;Оксид углерода;0.31
01.03.2019;Дмитровский район;город Москва, Карельский бульвар, дом 14/16;Оксид углерода;0.36
01.03.2019;район Коптево;город Москва, Коптевский бульвар, дом 16, корпус 1, строение 1;Оксид углерода;0.18
01.03.2019;Савёловский район;город Москва, улица Нижняя Масловка, дом 10;Оксид углерода;0.6
01.03.2019;район Сокол;город Москва, Светлый проезд, дом 12;Оксид углерода;0.24
01.03.2019;район Южное Медведково;город Москва, Полярная улица, дом 10, строение 1;Оксид углерода;0.27
01.03.2019;Останкинский район;город Москва, улица Академика Королёва, дом 15А;Оксид углерода;0.29
01.03.2019;район Хорошёво-Мнёвники;город Москва, улица Народного Ополчения, дом 21, корпус 1;Оксид углерода;0.38
01.03.2019;район Северное Тушино;город Москва, Туристская улица, дом 18;Оксид углерода;0.21
01.03.2019;поселение Роговское;город Москва, поселение Роговское, посёлок Рогово, Школьная улица, дом 17;Оксид углерода;0.18
01.03.2019;поселение Троицк;город Москва, город Троицк, улица Текстильщиков, дом 4;Оксид углерода;0.36
01.03.2019;поселение Вороновское;город Москва, поселение Вороновское, деревня Семенково, Центральная улица, дом 75;Оксид углерода;0.2
01.03.2019;Мещанский район;город Москва, Малая Сухаревская площадь, дом 1, строение 1;Оксид углерода;0.33
01.03.2019;Басманный район;город Москва, Гороховский переулок, дом 4, корпус 1А;Оксид углерода;0.31
01.03.2019;Тверской район;город Москва, 4-я Тверская-Ямская улица, дом 26/8;Оксид углерода;0.17
01.03.2019;Пресненский район;город Москва, улица Спиридоновка, дом 10;Оксид углерода;0.3
01.03.2019;Басманный район;город Москва, Бакунинская улица, дом 23-41;Оксид углерода;0.77
01.03.2019;район Марьино;город Москва, Новомарьинская улица, дом 7;Оксид углерода;0.26
01.03.2019;район Люблино;город Москва, Совхозная улица, дом 1, строение 1;Оксид углерода;0.5
01.03.2019;Рязанский район;город Москва, 4-й Вешняковский проезд, дом 8;Оксид углерода;0.25
01.03.2019;район Капотня;город Москва, 2-й квартал Капотня, дом 16, строение 4;Оксид углерода;0.25
01.03.2019;район Люблино;город Москва, улица Головачёва, дом 25;Оксид углерода;0.33
01.03.2019;район Печатники;город Москва, улица Гурьянова, дом 73;Оксид углерода;0.25
01.03.2019;район Коньково;город Москва, улица Бутлерова, дом 15;Оксид углерода;0.17
01.03.2019;Академический район;город Москва, Большая Черёмушкинская улица, дом 30, корпус 1;Оксид углерода;0.28
01.03.2019;район Южное Бутово;город Москва, 2-я Мелитопольская улица, дом 19;Оксид углерода;0.38
01.03.2019;Донской район;город Москва, Дальний переулок, дом 2, корпус 1;Оксид углерода;0.29
01.03.2019;район Бирюлёво Западное;город Москва, Востряковский проезд, дом 11, корпус 1;Оксид углерода;0.3
01.03.2019;Даниловский район;город Москва, 1-й Кожуховский проезд, дом 15;Оксид углерода;0.35
01.03.2019;район Орехово-Борисово Южное;город Москва, Гурьевский проезд, дом 9, корпус 1;Оксид углерода;0.32
01.03.2019;район Царицыно;город Москва, Пролетарский проспект, дом 29;Оксид углерода;0.24
01.04.2019;район Метрогородок;город Москва, улица Ротерта, дом 4, строение 5;Оксид углерода;0.21
01.04.2019;район Богородское;город Москва, Глебовская улица, дом 3, корпус 1;Оксид углерода;0.26
01.04.2019;район Косино-Ухтомский;город Москва, Лухмановская улица, дом 34;Оксид углерода;0.17
01.04.2019;район Новокосино;город Москва, Салтыковская улица, дом 7, корпус 2;Оксид углерода;0.11
01.04.2019;район Раменки;город Москва, территория Ленинские Горы, дом 1, строение 27;Оксид углерода;0.24
01.04.2019;район Тропарёво-Никулино;город Москва, улица Академика Анохина, дом 38, корпус 1;Оксид углерода;0.3
01.04.2019;Можайский район;город Москва, улица Толбухина, дом 10, корпус 4;Оксид углерода;0.35
01.04.2019;район Савёлки;город Москва, город Зеленоград, корпус 623;Оксид углерода;0.3
01.04.2019;район Силино;город Москва, город Зеленоград, корпус 1140;Оксид углерода;0.23
01.04.2019;район Крюково;город Москва, город Зеленоград, корпус 1606;Оксид углерода;0.53
01.04.2019;поселение Сосенское;город Москва, поселение Сосенское, деревня Николо-Хованское, дом 99, корпус 6;Оксид углерода;0.54
01.04.2019;поселение Щербинка;город Москва, город Щербинка, Пушкинская улица, дом 6;Оксид углерода;0.27
01.04.2019;район Аэропорт;город Москва, Ленинградский проспект, дом 64;Оксид углерода;0.5
01.04.2019;район Коптево;город Москва, Коптевский бульвар, дом 16, корпус 1, строение 1;Оксид углерода;0.21
01.04.2019;Савёловский район;город Москва, улица Нижняя Масловка, дом 10;Оксид углерода;0.7
01.04.2019;район Сокол;город Москва, Светлый проезд, дом 12;Оксид углерода;0.29
01.04.2019;район Южное Медведково;город Москва, Полярная улица, дом 10, строение 1;Оксид углерода;0.3
01.04.2019;Останкинский район;город Москва, улица Академика Королёва, дом 15А;Оксид углерода;0.36
01.04.2019;район Хорошёво-Мнёвники;город Москва, улица Народного Ополчения, дом 21, корпус 1;Оксид углерода;0.31
01.04.2019;район Северное Тушино;город Москва, Туристская улица, дом 18;Оксид углерода;0.34
01.04.2019;поселение Роговское;город Москва, поселение Роговское, посёлок Рогово, Школьная улица, дом 17;Оксид углерода;0.2
01.04.2019;поселение Троицк;город Москва, город Троицк, улица Текстильщиков, дом 4;Оксид углерода;0.45
01.04.2019;поселение Вороновское;город Москва, поселение Вороновское, деревня Семенково, Центральная улица, дом 75;Оксид углерода;0.22
01.04.2019;Мещанский район;город Москва, Малая Сухаревская площадь, дом 1, строение 1;Оксид углерода;0.48
01.04.2019;Басманный район;город Москва, Гороховский переулок, дом 4, корпус 1А;Оксид углерода;0.34
01.04.2019;Тверской район;город Москва, 4-я Тверская-Ямская улица, дом 26/8;Оксид углерода;0.19
01.04.2019;Пресненский район;город Москва, улица Спиридоновка, дом 10;Оксид углерода;0.35
01.04.2019;Басманный район;город Москва, Бакунинская улица, дом 23-41;Оксид углерода;0.79
01.04.2019;район Марьино;город Москва, Новомарьинская улица, дом 7;Оксид углерода;0.31
01.04.2019;район Люблино;город Москва, Совхозная улица, дом 1, строение 1;Оксид углерода;0.61
01.04.2019;Рязанский район;город Москва, 4-й Вешняковский проезд, дом 8;Оксид углерода;0.32
01.04.2019;район Капотня;город Москва, 2-й квартал Капотня, дом 16, строение 4;Оксид углерода;0.27
01.04.2019;район Люблино;город Москва, улица Головачёва, дом 25;Оксид углерода;0.41
01.04.2019;район Печатники;город Москва, улица Гурьянова, дом 73;Оксид углерода;0.32
